date,name,value
2017-11-01,prognoza_ew_hw,NA
2017-11-01,prognoza_ew_arima,NA
2017-11-01,prognoza_pca_hw,NA
2017-11-01,prognoza_pca_arima,NA
2017-11-01,prognoza_ewm_hw,NA
2017-11-01,prognoza_ewm_arima,NA
2017-12-01,miernik_ew,0.6905497445721477
2017-12-01,miernik_pca,-1.7487819423510036
2017-12-01,miernik_ewm,0.457008896009912
2017-12-01,prognoza_ew_hw,NA
2017-12-01,prognoza_ew_arima,NA
2017-12-01,prognoza_pca_hw,NA
2017-12-01,prognoza_pca_arima,NA
2017-12-01,prognoza_ewm_hw,NA
2017-12-01,prognoza_ewm_arima,NA
2018-01-01,miernik_ew,0.6397892639482765
2018-01-01,miernik_pca,-2.394329113400335
2018-01-01,miernik_ewm,0.4133664094806271
2018-01-01,prognoza_ew_hw,NA
2018-01-01,prognoza_ew_arima,NA
2018-01-01,prognoza_pca_hw,NA
2018-01-01,prognoza_pca_arima,NA
2018-01-01,prognoza_ewm_hw,NA
2018-01-01,prognoza_ewm_arima,NA
2018-02-01,miernik_ew,0.39839455075256797
2018-02-01,miernik_pca,-2.086066187927404
2018-02-01,miernik_ewm,0.3472981958735719
2018-02-01,prognoza_ew_hw,NA
2018-02-01,prognoza_ew_arima,NA
2018-02-01,prognoza_pca_hw,NA
2018-02-01,prognoza_pca_arima,NA
2018-02-01,prognoza_ewm_hw,NA
2018-02-01,prognoza_ewm_arima,NA
2018-03-01,miernik_ew,0.7161921180303904
2018-03-01,miernik_pca,-2.0452881933468876
2018-03-01,miernik_ewm,0.38815980873435624
2018-03-01,prognoza_ew_hw,NA
2018-03-01,prognoza_ew_arima,NA
2018-03-01,prognoza_pca_hw,NA
2018-03-01,prognoza_pca_arima,NA
2018-03-01,prognoza_ewm_hw,NA
2018-03-01,prognoza_ewm_arima,NA
2018-04-01,miernik_ew,0.09218932075101147
2018-04-01,miernik_pca,-0.03240049333408454
2018-04-01,miernik_ewm,0.704308271003344
2018-04-01,prognoza_ew_hw,NA
2018-04-01,prognoza_ew_arima,NA
2018-04-01,prognoza_pca_hw,NA
2018-04-01,prognoza_pca_arima,NA
2018-04-01,prognoza_ewm_hw,NA
2018-04-01,prognoza_ewm_arima,NA
2018-05-01,miernik_ew,-0.01821408621931631
2018-05-01,miernik_pca,0.28678542170687926
2018-05-01,miernik_ewm,0.7688548366635911
2018-05-01,prognoza_ew_hw,NA
2018-05-01,prognoza_ew_arima,NA
2018-05-01,prognoza_pca_hw,NA
2018-05-01,prognoza_pca_arima,NA
2018-05-01,prognoza_ewm_hw,NA
2018-05-01,prognoza_ewm_arima,NA
2018-06-01,miernik_ew,-0.03782790261424178
2018-06-01,miernik_pca,0.49984636444704655
2018-06-01,miernik_ewm,0.7787869705696244
2018-06-01,prognoza_ew_hw,NA
2018-06-01,prognoza_ew_arima,NA
2018-06-01,prognoza_pca_hw,NA
2018-06-01,prognoza_pca_arima,NA
2018-06-01,prognoza_ewm_hw,NA
2018-06-01,prognoza_ewm_arima,NA
2018-07-01,miernik_ew,-0.042365404015065417
2018-07-01,miernik_pca,0.9340538311121594
2018-07-01,miernik_ewm,0.7972080698007641
2018-07-01,prognoza_ew_hw,NA
2018-07-01,prognoza_ew_arima,NA
2018-07-01,prognoza_pca_hw,NA
2018-07-01,prognoza_pca_arima,NA
2018-07-01,prognoza_ewm_hw,NA
2018-07-01,prognoza_ewm_arima,NA
2018-08-01,miernik_ew,0.1704158865260018
2018-08-01,miernik_pca,0.5434513022484416
2018-08-01,miernik_ewm,0.8072523487819453
2018-08-01,prognoza_ew_hw,NA
2018-08-01,prognoza_ew_arima,NA
2018-08-01,prognoza_pca_hw,NA
2018-08-01,prognoza_pca_arima,NA
2018-08-01,prognoza_ewm_hw,NA
2018-08-01,prognoza_ewm_arima,NA
2018-09-01,miernik_ew,0.08413517243328446
2018-09-01,miernik_pca,0.7398006761542386
2018-09-01,miernik_ewm,0.7506782529679134
2018-09-01,prognoza_ew_hw,NA
2018-09-01,prognoza_ew_arima,NA
2018-09-01,prognoza_pca_hw,NA
2018-09-01,prognoza_pca_arima,NA
2018-09-01,prognoza_ewm_hw,NA
2018-09-01,prognoza_ewm_arima,NA
2018-10-01,miernik_ew,0.3802638230333182
2018-10-01,miernik_pca,-0.5378002443616421
2018-10-01,miernik_ewm,0.6244170560005605
2018-10-01,prognoza_ew_hw,NA
2018-10-01,prognoza_ew_arima,NA
2018-10-01,prognoza_pca_hw,NA
2018-10-01,prognoza_pca_arima,NA
2018-10-01,prognoza_ewm_hw,NA
2018-10-01,prognoza_ewm_arima,NA
2018-11-01,miernik_ew,0.632435034191923
2018-11-01,miernik_pca,-0.5842667274103954
2018-11-01,miernik_ewm,0.48439668665451857
2018-11-01,prognoza_ew_hw,NA
2018-11-01,prognoza_ew_arima,NA
2018-11-01,prognoza_pca_hw,NA
2018-11-01,prognoza_pca_arima,NA
2018-11-01,prognoza_ewm_hw,NA
2018-11-01,prognoza_ewm_arima,NA
2018-12-01,miernik_ew,0.4719735582306893
2018-12-01,miernik_pca,-1.8268386692790364
2018-12-01,miernik_ewm,0.41993355016448264
2018-12-01,prognoza_ew_hw,NA
2018-12-01,prognoza_ew_arima,NA
2018-12-01,prognoza_pca_hw,NA
2018-12-01,prognoza_pca_arima,NA
2018-12-01,prognoza_ewm_hw,NA
2018-12-01,prognoza_ewm_arima,NA
2019-01-01,miernik_ew,0.6730417016643022
2019-01-01,miernik_pca,-3.474322540694608
2019-01-01,miernik_ewm,0.3473997501039067
2019-01-01,prognoza_ew_hw,NA
2019-01-01,prognoza_ew_arima,NA
2019-01-01,prognoza_pca_hw,NA
2019-01-01,prognoza_pca_arima,NA
2019-01-01,prognoza_ewm_hw,NA
2019-01-01,prognoza_ewm_arima,NA
2019-02-01,miernik_ew,0.35859233030994814
2019-02-01,miernik_pca,-1.2725994876353486
2019-02-01,miernik_ewm,0.48499406090920466
2019-02-01,prognoza_ew_hw,NA
2019-02-01,prognoza_ew_arima,NA
2019-02-01,prognoza_pca_hw,NA
2019-02-01,prognoza_pca_arima,NA
2019-02-01,prognoza_ewm_hw,NA
2019-02-01,prognoza_ewm_arima,NA
2019-03-01,miernik_ew,0.3577384105452461
2019-03-01,miernik_pca,-1.2839931184092115
2019-03-01,miernik_ewm,0.5150092607402816
2019-03-01,prognoza_ew_hw,NA
2019-03-01,prognoza_ew_arima,NA
2019-03-01,prognoza_pca_hw,NA
2019-03-01,prognoza_pca_arima,NA
2019-03-01,prognoza_ewm_hw,NA
2019-03-01,prognoza_ewm_arima,NA
2019-04-01,miernik_ew,0.007819475910585384
2019-04-01,miernik_pca,-0.02772010579143246
2019-04-01,miernik_ewm,0.6021780456884497
2019-04-01,prognoza_ew_hw,NA
2019-04-01,prognoza_ew_arima,NA
2019-04-01,prognoza_pca_hw,NA
2019-04-01,prognoza_pca_arima,NA
2019-04-01,prognoza_ewm_hw,NA
2019-04-01,prognoza_ewm_arima,NA
2019-05-01,miernik_ew,-0.057938344961978125
2019-05-01,miernik_pca,-0.1745850462107358
2019-05-01,miernik_ewm,0.6937503652799267
2019-05-01,prognoza_ew_hw,NA
2019-05-01,prognoza_ew_arima,NA
2019-05-01,prognoza_pca_hw,NA
2019-05-01,prognoza_pca_arima,NA
2019-05-01,prognoza_ewm_hw,NA
2019-05-01,prognoza_ewm_arima,NA
2019-06-01,miernik_ew,-0.29424768966441395
2019-06-01,miernik_pca,0.7211521330471453
2019-06-01,miernik_ewm,0.8083871237220096
2019-06-01,prognoza_ew_hw,NA
2019-06-01,prognoza_ew_arima,NA
2019-06-01,prognoza_pca_hw,NA
2019-06-01,prognoza_pca_arima,NA
2019-06-01,prognoza_ewm_hw,NA
2019-06-01,prognoza_ewm_arima,NA
2019-07-01,miernik_ew,0.045630504515776577
2019-07-01,miernik_pca,1.1854119996891432
2019-07-01,miernik_ewm,0.804908794412552
2019-07-01,prognoza_ew_hw,NA
2019-07-01,prognoza_ew_arima,NA
2019-07-01,prognoza_pca_hw,NA
2019-07-01,prognoza_pca_arima,NA
2019-07-01,prognoza_ewm_hw,NA
2019-07-01,prognoza_ewm_arima,NA
2019-08-01,miernik_ew,-0.27450273986952006
2019-08-01,miernik_pca,0.9909589446936415
2019-08-01,miernik_ewm,0.7859572945683144
2019-08-01,prognoza_ew_hw,NA
2019-08-01,prognoza_ew_arima,NA
2019-08-01,prognoza_pca_hw,NA
2019-08-01,prognoza_pca_arima,NA
2019-08-01,prognoza_ewm_hw,NA
2019-08-01,prognoza_ewm_arima,NA
2019-09-01,miernik_ew,-0.009340126401714806
2019-09-01,miernik_pca,0.5337186128067877
2019-09-01,miernik_ewm,0.744432576457801
2019-09-01,prognoza_ew_hw,NA
2019-09-01,prognoza_ew_arima,NA
2019-09-01,prognoza_pca_hw,NA
2019-09-01,prognoza_pca_arima,NA
2019-09-01,prognoza_ewm_hw,NA
2019-09-01,prognoza_ewm_arima,NA
2019-10-01,miernik_ew,0.39431026703610184
2019-10-01,miernik_pca,-0.3635752750512519
2019-10-01,miernik_ewm,0.6550794239692361
2019-10-01,prognoza_ew_hw,NA
2019-10-01,prognoza_ew_arima,NA
2019-10-01,prognoza_pca_hw,NA
2019-10-01,prognoza_pca_arima,NA
2019-10-01,prognoza_ewm_hw,NA
2019-10-01,prognoza_ewm_arima,NA
2019-11-01,miernik_ew,0.25159479715203403
2019-11-01,miernik_pca,-0.8303553000466836
2019-11-01,miernik_ewm,0.5394953976567134
2019-11-01,prognoza_ew_hw,NA
2019-11-01,prognoza_ew_arima,NA
2019-11-01,prognoza_pca_hw,NA
2019-11-01,prognoza_pca_arima,NA
2019-11-01,prognoza_ewm_hw,NA
2019-11-01,prognoza_ewm_arima,NA
2019-12-01,miernik_ew,0.3111542494231535
2019-12-01,miernik_pca,-1.6918809743842682
2019-12-01,miernik_ewm,0.44152016645140646
2019-12-01,prognoza_ew_hw,NA
2019-12-01,prognoza_ew_arima,NA
2019-12-01,prognoza_pca_hw,NA
2019-12-01,prognoza_pca_arima,NA
2019-12-01,prognoza_ewm_hw,NA
2019-12-01,prognoza_ewm_arima,NA
2020-01-01,miernik_ew,0.09013014638704224
2020-01-01,miernik_pca,-1.4083773147647536
2020-01-01,miernik_ewm,0.4025461321140405
2020-01-01,prognoza_ew_hw,NA
2020-01-01,prognoza_ew_arima,NA
2020-01-01,prognoza_pca_hw,NA
2020-01-01,prognoza_pca_arima,NA
2020-01-01,prognoza_ewm_hw,NA
2020-01-01,prognoza_ewm_arima,NA
2020-02-01,miernik_ew,-0.28981377346328874
2020-02-01,miernik_pca,-1.1260453018550312
2020-02-01,miernik_ewm,0.45614161667825903
2020-02-01,prognoza_ew_hw,NA
2020-02-01,prognoza_ew_arima,NA
2020-02-01,prognoza_pca_hw,NA
2020-02-01,prognoza_pca_arima,NA
2020-02-01,prognoza_ewm_hw,NA
2020-02-01,prognoza_ewm_arima,NA
2020-03-01,miernik_ew,-0.3248417714077795
2020-03-01,miernik_pca,-1.3010938507162266
2020-03-01,miernik_ewm,0.47018834594271197
2020-03-01,prognoza_ew_hw,NA
2020-03-01,prognoza_ew_arima,NA
2020-03-01,prognoza_pca_hw,NA
2020-03-01,prognoza_pca_arima,NA
2020-03-01,prognoza_ewm_hw,NA
2020-03-01,prognoza_ewm_arima,NA
2020-04-01,miernik_ew,-0.9309595477611652
2020-04-01,miernik_pca,-0.4465481697168707
2020-04-01,miernik_ewm,0.5792114523259014
2020-04-01,prognoza_ew_hw,NA
2020-04-01,prognoza_ew_arima,NA
2020-04-01,prognoza_pca_hw,NA
2020-04-01,prognoza_pca_arima,NA
2020-04-01,prognoza_ewm_hw,NA
2020-04-01,prognoza_ewm_arima,NA
2020-05-01,miernik_ew,-0.8610719698325527
2020-05-01,miernik_pca,0.3595962246633981
2020-05-01,miernik_ewm,0.6294336584236474
2020-05-01,prognoza_ew_hw,NA
2020-05-01,prognoza_ew_arima,NA
2020-05-01,prognoza_pca_hw,NA
2020-05-01,prognoza_pca_arima,NA
2020-05-01,prognoza_ewm_hw,NA
2020-05-01,prognoza_ewm_arima,NA
2020-06-01,miernik_ew,-0.6830458026918217
2020-06-01,miernik_pca,0.63798894096707
2020-06-01,miernik_ewm,0.7923655048456849
2020-06-01,prognoza_ew_hw,NA
2020-06-01,prognoza_ew_arima,NA
2020-06-01,prognoza_pca_hw,NA
2020-06-01,prognoza_pca_arima,NA
2020-06-01,prognoza_ewm_hw,NA
2020-06-01,prognoza_ewm_arima,NA
2020-07-01,miernik_ew,-0.5758618117621177
2020-07-01,miernik_pca,1.31573794376766
2020-07-01,miernik_ewm,0.775595254866641
2020-07-01,prognoza_ew_hw,NA
2020-07-01,prognoza_ew_arima,NA
2020-07-01,prognoza_pca_hw,NA
2020-07-01,prognoza_pca_arima,NA
2020-07-01,prognoza_ewm_hw,NA
2020-07-01,prognoza_ewm_arima,NA
2020-08-01,miernik_ew,-0.4792821186314495
2020-08-01,miernik_pca,0.9301253564411778
2020-08-01,miernik_ewm,0.7949333007813831
2020-08-01,prognoza_ew_hw,NA
2020-08-01,prognoza_ew_arima,NA
2020-08-01,prognoza_pca_hw,NA
2020-08-01,prognoza_pca_arima,NA
2020-08-01,prognoza_ewm_hw,NA
2020-08-01,prognoza_ewm_arima,NA
2020-09-01,miernik_ew,-0.43896654137137936
2020-09-01,miernik_pca,0.7764464278758849
2020-09-01,miernik_ewm,0.7343768792472125
2020-09-01,prognoza_ew_hw,NA
2020-09-01,prognoza_ew_arima,NA
2020-09-01,prognoza_pca_hw,NA
2020-09-01,prognoza_pca_arima,NA
2020-09-01,prognoza_ewm_hw,NA
2020-09-01,prognoza_ewm_arima,NA
2020-10-01,miernik_ew,0.08277380357912724
2020-10-01,miernik_pca,-0.4507102213800733
2020-10-01,miernik_ewm,0.6119053130998976
2020-10-01,prognoza_ew_hw,NA
2020-10-01,prognoza_ew_arima,NA
2020-10-01,prognoza_pca_hw,NA
2020-10-01,prognoza_pca_arima,NA
2020-10-01,prognoza_ewm_hw,NA
2020-10-01,prognoza_ewm_arima,NA
2020-11-01,miernik_ew,-0.08830843380586277
2020-11-01,miernik_pca,-1.6452514092291337
2020-11-01,miernik_ewm,0.4928228484716547
2020-11-01,prognoza_ew_hw,NA
2020-11-01,prognoza_ew_arima,NA
2020-11-01,prognoza_pca_hw,NA
2020-11-01,prognoza_pca_arima,NA
2020-11-01,prognoza_ewm_hw,NA
2020-11-01,prognoza_ewm_arima,NA
2020-12-01,miernik_ew,0.20177311550205565
2020-12-01,miernik_pca,-2.0193012496010767
2020-12-01,miernik_ewm,0.3916641137173524
2020-12-01,prognoza_ew_hw,NA
2020-12-01,prognoza_ew_arima,NA
2020-12-01,prognoza_pca_hw,NA
2020-12-01,prognoza_pca_arima,NA
2020-12-01,prognoza_ewm_hw,NA
2020-12-01,prognoza_ewm_arima,NA
2021-01-01,miernik_ew,0.24295327471088785
2021-01-01,miernik_pca,-2.405589866817154
2021-01-01,miernik_ewm,0.3062504139239748
2021-01-01,prognoza_ew_hw,NA
2021-01-01,prognoza_ew_arima,NA
2021-01-01,prognoza_pca_hw,NA
2021-01-01,prognoza_pca_arima,NA
2021-01-01,prognoza_ewm_hw,NA
2021-01-01,prognoza_ewm_arima,NA
2021-02-01,miernik_ew,0.013881966210187474
2021-02-01,miernik_pca,-2.2082826076093114
2021-02-01,miernik_ewm,0.3261069992064742
2021-02-01,prognoza_ew_hw,NA
2021-02-01,prognoza_ew_arima,NA
2021-02-01,prognoza_pca_hw,NA
2021-02-01,prognoza_pca_arima,NA
2021-02-01,prognoza_ewm_hw,NA
2021-02-01,prognoza_ewm_arima,NA
2021-03-01,miernik_ew,0.3656553775108859
2021-03-01,miernik_pca,-2.1960601463691694
2021-03-01,miernik_ewm,0.4336094665149144
2021-03-01,prognoza_ew_hw,NA
2021-03-01,prognoza_ew_arima,NA
2021-03-01,prognoza_pca_hw,NA
2021-03-01,prognoza_pca_arima,NA
2021-03-01,prognoza_ewm_hw,NA
2021-03-01,prognoza_ewm_arima,NA
2021-04-01,miernik_ew,-0.07535329831542342
2021-04-01,miernik_pca,-1.3544170822967858
2021-04-01,miernik_ewm,0.5067064305207046
2021-04-01,prognoza_ew_hw,NA
2021-04-01,prognoza_ew_arima,NA
2021-04-01,prognoza_pca_hw,NA
2021-04-01,prognoza_pca_arima,NA
2021-04-01,prognoza_ewm_hw,NA
2021-04-01,prognoza_ewm_arima,NA
2021-05-01,miernik_ew,-0.10094379657913352
2021-05-01,miernik_pca,-0.23151539995528608
2021-05-01,miernik_ewm,0.6482349570627683
2021-05-01,prognoza_ew_hw,NA
2021-05-01,prognoza_ew_arima,NA
2021-05-01,prognoza_pca_hw,NA
2021-05-01,prognoza_pca_arima,NA
2021-05-01,prognoza_ewm_hw,NA
2021-05-01,prognoza_ewm_arima,NA
2021-06-01,miernik_ew,-0.20149171910527883
2021-06-01,miernik_pca,0.9307723980860517
2021-06-01,miernik_ewm,0.7692602810046967
2021-06-01,prognoza_ew_hw,NA
2021-06-01,prognoza_ew_arima,NA
2021-06-01,prognoza_pca_hw,NA
2021-06-01,prognoza_pca_arima,NA
2021-06-01,prognoza_ewm_hw,NA
2021-06-01,prognoza_ewm_arima,NA
2021-07-01,miernik_ew,0.2139660943468481
2021-07-01,miernik_pca,1.5698639094401035
2021-07-01,miernik_ewm,0.7749534397095972
2021-07-01,prognoza_ew_hw,NA
2021-07-01,prognoza_ew_arima,NA
2021-07-01,prognoza_pca_hw,NA
2021-07-01,prognoza_pca_arima,NA
2021-07-01,prognoza_ewm_hw,NA
2021-07-01,prognoza_ewm_arima,NA
2021-08-01,miernik_ew,0.010839961013258188
2021-08-01,miernik_pca,1.699052740867597
2021-08-01,miernik_ewm,0.7120238919304613
2021-08-01,prognoza_ew_hw,NA
2021-08-01,prognoza_ew_arima,NA
2021-08-01,prognoza_pca_hw,NA
2021-08-01,prognoza_pca_arima,NA
2021-08-01,prognoza_ewm_hw,NA
2021-08-01,prognoza_ewm_arima,NA
2021-09-01,miernik_ew,0.20186281433853986
2021-09-01,miernik_pca,1.0856404280580374
2021-09-01,miernik_ewm,0.6606037087697247
2021-09-01,prognoza_ew_hw,NA
2021-09-01,prognoza_ew_arima,NA
2021-09-01,prognoza_pca_hw,NA
2021-09-01,prognoza_pca_arima,NA
2021-09-01,prognoza_ewm_hw,NA
